name,dong,lon,lat,in,out
상인은행아파트앞,상인3동,128.54981666666666,35.80809333333333,99821.0,23399.0
한화꿈에그린앞,신당동,128.49132666666668,35.863545,135040.0,37666.0
한화꿈에그린건너1,신당동,128.491415,35.86484333333333,18591.0,17233.0
희성전자건너,신당동,128.4779816666667,35.84511999999999,1428.0,630.0
케이에스건너,신당동,128.47792246666668,35.84265141666667,2400.0,551.0
케이에스앞,신당동,128.47815623333332,35.842844983333336,3494.0,466.0
금호기전,신당동,128.4779816666667,35.84106999999999,1870.0,450.0
대홍철강,신당동,128.47813333333335,35.840453333333336,5509.0,622.0
화영테크건너,신당동,128.48166891666668,35.83955566666665,3124.0,927.0
화영테크앞,신당동,128.48220586666667,35.839746700000006,3375.0,505.0
성서협업단지건너,신당동,128.48487333333333,35.839723333333346,3652.0,240.0
성서협업단지앞,신당동,128.48543333333333,35.839551666666665,4020.0,674.0
한국환경자원공사건너,신당동,128.48655166666668,35.83505666666667,378.0,245.0
한국환경자원공사,신당동,128.486985,35.83485333333333,546.0,374.0
모다아울렛,신당동,128.489935,35.835025,2230.0,1437.0
대구시설관리사업소,월성2동,128.489655,35.83484,5405.0,1953.0
흥성정공건너,월성2동,128.49992833333332,35.82513166666667,4691.0,85.0
흥성정공앞,월성2동,128.49998,35.82585666666667,2395.0,314.0
영진산업,월성2동,128.49990333333332,35.827966666666654,2741.0,83.0
일심제약,월성2동,128.50000500000002,35.829715,1218.0,370.0
성서공단물류센터,월성2동,128.49992833333332,35.830905,4498.0,135.0
대구지료재생사,월성2동,128.50005666666667,35.83269833333333,1632.0,2454.0
덴티스앞,월성2동,128.49998,35.83383,2847.0,365.0
와룡시장건너,이곡2동,128.49990333333332,35.85612000000001,18745.0,2496.0
와룡공원앞,이곡2동,128.49998,35.85856833333333,6448.0,1970.0
와룡공원건너,신당동,128.49990333333332,35.858453333333344,3761.0,11038.0
경창산업,월성2동,128.50715166666666,35.833346666666664,19361.0,2824.0
유림물산,월성2동,128.50740499999998,35.83349166666667,28761.0,7700.0
삼보,월성2동,128.50720665,35.8310531,13943.0,2464.0
쌍용머티리얼,월성2동,128.50735500000002,35.83098666666667,26495.0,2320.0
세흥인쇄,월성2동,128.50717666666665,35.828603333333334,13956.0,2212.0
경북크랑크,월성2동,128.5074316666667,35.828838333333344,26837.0,1038.0
대천119안전센터앞,월성2동,128.50720166666667,35.825436666666654,12113.0,1776.0
대천119안전센터건너,월성2동,128.50745666666666,35.82606,28914.0,872.0
평안,월성2동,128.50720166666667,35.82349166666667,7900.0,1104.0
풍국주정공업,월성2동,128.50735500000002,35.823085,17025.0,1795.0
현대금속,월성2동,128.50475999999998,35.82047833333333,18657.0,7379.0
제일규산,월성2동,128.504965,35.82037666666667,13555.0,1144.0
㈜윔스건너,월성2동,128.50738,35.81939000000001,1490.0,2999.0
㈜윔스앞,월성2동,128.507685,35.81938500000001,3560.0,272.0
아멕스,월성2동,128.51221166666667,35.824076666666656,5438.0,773.0
아멕스건너,월성2동,128.51170333333332,35.8233,8454.0,628.0
월암교2,월성2동,128.51244166666666,35.82637166666667,3227.0,925.0
월암교1,월성2동,128.51261833333334,35.82630166666667,14293.0,370.0
영일무역앞,월성2동,128.51488166666667,35.82869833333333,1776.0,777.0
영일무역건너,월성2동,128.51506,35.82873,3455.0,142.0
대중인벤트,월성2동,128.515875,35.83213833333333,3678.0,547.0
영화,월성2동,128.51597666666666,35.83214500000001,8428.0,1564.0
삼익THK건너,월성2동,128.51595,35.83555166666667,1924.0,451.0
삼익THK앞,월성2동,128.51582333333332,35.835456666666666,3521.0,584.0
한국타이어건너,장기동,128.51579833333332,35.842551666666665,3534.0,912.0
한국타이어,장기동,128.515925,35.84247666666667,3380.0,13266.0
현대백조아파트(북편),본리동,128.53182418333336,35.841816566666665,58326.0,1355.0
영남네오빌비스타,장기동,128.53262333333333,35.841945,8401.0,13447.0
달서구새마을회건너,본리동,128.535005,35.841803333333345,47694.0,1249.0
달서구새마을회앞,장기동,128.53508666666667,35.841955,768.0,4057.0
새본리중학교앞,본리동,128.54026833333333,35.84010833333333,31673.0,2996.0
본리도서관앞,본리동,128.5408416666667,35.840016666666656,8443.0,10970.0
달서종합시장건너,본리동,128.542785,35.839395,20912.0,3372.0
달서종합시장앞,본리동,128.5432833333333,35.839558333333336,8259.0,3369.0
본리롯데캐슬,본리동,128.54639,35.839385,32678.0,2727.0
상서고등학교건너,두류3동,128.55196833333332,35.847184999999996,18994.0,1855.0
상서고등학교앞,두류3동,128.55172166666668,35.84707500000001,9240.0,1982.0
성서청구타운앞,용산2동,128.52103166666666,35.85628166666667,60203.0,13280.0
대건고교-효성여고2,본동,128.5306325,35.836014733333336,34129.0,6660.0
월성주공3단지,월성2동,128.53119333333333,35.83244000000001,24357.0,15146.0
대건고교-효성여고1,본동,128.53077636666666,35.83612941666666,48253.0,9251.0
현대백조아파트건너,본리동,128.530475,35.84084,36528.0,5687.0
성산초등학교앞,이곡1동,128.51758,35.857186666666664,18528.0,2424.0
성산중학교앞,이곡1동,128.51792166666667,35.857045,47185.0,3637.0
성서보성타운2차건너2,용산2동,128.51773833333334,35.85868166666667,14798.0,1736.0
전자관,산격2동,128.6086313,35.906958866666656,48368.0,13874.0
성서4차산업단지앞1,월성2동,128.505673,35.816593,1164.0,119.0
대천교,월성2동,128.50394833333334,35.81736833333333,50232.0,70393.0
대성테크앞,월성2동,128.503137,35.82482200000001,1502.0,370.0
삼우섬유앞,월성2동,128.50315799999998,35.82478000000001,3609.0,370.0
삼성물류센터앞,신당동,128.49169799999999,35.842287000000006,746.0,16880.0
신흥버스,신당동,128.49309511666667,35.83515231666667,134746.0,9036.0
조암초등학교앞,월성1동,128.52668483333335,35.82483615,104439.0,7960.0
월성코오롱하늘채앞,월성1동,128.5225092,35.823286966666664,49184.0,6584.0
월성코오롱하늘채건너,월성1동,128.522435,35.82355166666667,28868.0,2845.0
조암초등학교건너,월성1동,128.52756166666668,35.82550166666667,38902.0,7280.0
성서주공5단지앞,용산2동,128.52097263333332,35.85804975,20908.0,4695.0
송현교2,송현1동,128.55660166666667,35.82598333333333,306.0,85.0
청남타운앞,이곡2동,128.49987471666665,35.85379818333333,5403.0,11972.0
조암네거리1,월성1동,128.51922000000002,35.821055,5787.0,2622.0
조암네거리2,월성1동,128.51922166666665,35.820846666666654,1353.0,2281.0
웃는얼굴아트센터1,장기동,128.52375183333334,35.84330398333333,5366.0,659.0
웃는얼굴아트센터2,장기동,128.52381753333333,35.84354993333333,18742.0,914.0
본리네거리3,본리동,128.53844833333332,35.83757,24198.0,21231.0
성림첨단산업건너,신당동,128.48571333333334,35.836641666666665,3617.0,128.0
성림첨단산업앞,신당동,128.4858847,35.836635750000006,2525.0,365.0
청남타운건너,신당동,128.49970348333332,35.85383308333333,10739.0,7559.0
상화네거리,상인2동,128.53616666666667,35.810716666666664,2780.0,20269.0
성당초교앞,본리동,128.54742,35.83956333333333,6713.0,4318.0
대진중고등학교건너,진천동,128.52083666666667,35.80614,8008.0,1932.0
정부대구지방합동청사앞,진천동,128.51658333333336,35.804055,3971.0,1750.0
정부대구지방합동청사건너,진천동,128.51728500000002,35.80381166666667,3768.0,985.0
대진중고등학교앞,진천동,128.52047166666668,35.80579833333333,12651.0,2670.0
정부대구지방합동청사후문1,진천동,128.51779666666667,35.80475333333333,322.0,2202.0
성서4차산업단지앞2,월성2동,128.50451,35.81736,32833.0,9621.0
e-편한세상월배앞,월성1동,128.52325091666665,35.82737755000001,2286.0,1360.0
e-편한세상월배건너,월성1동,128.52350138333335,35.827360666666664,15382.0,1781.0
대곡주공5단지앞,도원동,128.53144226666666,35.80951006666667,1127.0,4415.0
대곡주공5단지건너,진천동,128.53230948333334,35.80989260000001,12139.0,1837.0
남도버스1,진천동,128.52731823333335,35.80775028333333,6758.0,477.0
남도버스2,진천동,128.52740833333334,35.808203333333346,42528.0,5491.0
대천공영차고지앞,월성2동,128.50506666666664,35.81661126666665,7671.0,1409.0
성서국민체육센터앞,이곡2동,128.50622428333332,35.859235583333344,12944.0,4687.0
한화꿈에그린건너2,신당동,128.49206393333333,35.86267806666667,424.0,2708.0
월배아이파크2차앞,진천동,128.51066068333333,35.81694716666666,8916.0,16175.0
월배아이파크2차건너,진천동,128.51049974999998,35.81687820000001,90198.0,6820.0
대구세명학교건너,용산2동,128.52369893333335,35.86397458333333,3970.0,3173.0
대곡고등학교앞,도원동,128.53738215,35.80389806666667,974.0,280.0
월배국민체육센터건너,도원동,128.53569741666666,35.80215858333333,72.0,258.0
대곡2지구3단지건너,진천동,128.53313203333335,35.80055893333333,96.0,2373.0
수목원호정포레스트아파트앞,진천동,128.53030188333332,35.79883465,1640.0,1552.0
새각단건너,진천동,128.52890431666668,35.800418949999994,220.0,115.0
대곡파출소1,진천동,128.52857958333334,35.80410720000001,59.0,1041.0
대곡공원건너,도원동,128.52839833333334,35.80687,3340.0,620.0
대곡공원앞,진천동,128.52821666666668,35.807115,807.0,42.0
대곡파출소2,진천동,128.52846726666667,35.803793799999994,299.0,56.0
새각단앞,진천동,128.52879468333333,35.80039885,2683.0,215.0
수목원제일풍경채앞,진천동,128.53018340000003,35.79869096666665,42037.0,552.0
대곡2지구3단지앞,진천동,128.53327746666668,35.800409183333336,1719.0,29.0
월배국민체육센터앞,도원동,128.53503435,35.80180738333333,2458.0,607.0
대곡고등학교건너,도원동,128.53700558333333,35.80411133333333,12068.0,6641.0
대구물류터미널건너,장기동,128.518775,35.83665333333333,1683.0,1091.0
대구물류터미널앞,월성2동,128.51965166666665,35.836461666666665,4034.0,589.0
앞산궁도장앞,송현1동,128.56111358333334,35.8280999,602.0,37.0
대덕문화전당앞,대명9동,128.57717499999998,35.83197666666667,1712.0,1329.0
앞산빨래터공원,대명11동,128.56486166666667,35.83265000000001,3831.0,1233.0
앞산별자리체험학습장1,대명9동,128.57139666666666,35.83287166666665,43614.0,987.0
현충삼거리1,대명9동,128.57948833333333,35.83374166666667,1010.0,7433.0
대명중학교앞,대명9동,128.5785383333333,35.83240833333333,13152.0,545.0
대덕문화전당건너,대명9동,128.57592666666667,35.83227,14892.0,626.0
대덕식당앞,대명9동,128.57403000000002,35.83138833333333,40223.0,885.0
앞산자락카페마실앞,대명6동,128.56883071666667,35.83212143333333,4491.0,6796.0
대덕식당건너,대명6동,128.57372833333332,35.830498333333345,2669.0,4131.0
대명중학교건너,대명9동,128.57932666666665,35.83244166666667,3306.0,4135.0
남부도서관앞,대명9동,128.581335,35.832843333333344,13368.0,9197.0
충혼탑앞,대명9동,128.5851483333333,35.83307833333333,304184.0,100545.0
충혼탑건너,대명9동,128.584565,35.83329833333333,55999.0,1260.0
문성병원앞,대명4동,128.56874666666667,35.84808333333333,227347.0,69919.0
성당시장앞2,대명4동,128.57254333333333,35.85036500000001,365532.0,42948.0
굿모닝병원앞,대명3동,128.57390833333332,35.853283333333344,192133.0,43165.0
남산주유소앞,대명4동,128.57591000000002,35.851073333333346,35591.0,4290.0
남산주유소건너,대명3동,128.57648,35.851035,29496.0,18260.0
심인고등학교건너,대명3동,128.58117166666668,35.85018,191057.0,34397.0
남구청건너2,봉덕3동,128.59732943333333,35.84480799999999,74411.0,84503.0
대덕맨션앞,봉덕3동,128.59655,35.834021666666665,104102.0,4422.0
앞산보성타운건너,봉덕3동,128.59501833333334,35.835791666666665,957.0,1073.0
봉덕변전소앞,봉덕3동,128.595155,35.837388333333344,144.0,1144.0
이천새마을금고건너,이천동,128.60426333333334,35.846896666666666,95975.0,5191.0
이천치안센터건너,이천동,128.60400333333334,35.84810166666667,25705.0,35077.0
봉덕시장앞2,봉덕1동,128.60396,35.84516,61737.0,26428.0
봉덕시장건너3,봉덕1동,128.6040133333333,35.84558833333333,103154.0,8454.0
봉덕교회앞,봉덕2동,128.60407500000002,35.843375,48439.0,15746.0
봉덕교회건너,봉덕2동,128.60421499999998,35.842445,143715.0,30237.0
봉덕2동새마을금고앞,봉덕2동,128.60384333333334,35.84183833333333,5020.0,5695.0
봉덕2동새마을금고건너,봉덕2동,128.60332,35.841935,2280.0,2317.0
명보약국앞,봉덕3동,128.60029,35.84227166666667,17050.0,974.0
남구청네거리1,봉덕1동,128.59979333333334,35.84482166666667,85633.0,24782.0
봉덕시장건너2,봉덕2동,128.6019916666667,35.84456333333333,7153.0,4350.0
봉덕시장앞1,봉덕1동,128.60264666666666,35.84461666666667,181175.0,16658.0
팔레스호텔앞1,봉덕3동,128.59789835,35.84168186666665,57744.0,25786.0
경일여자중학교앞,봉덕3동,128.59897666666666,35.837421666666664,50543.0,28132.0
경일여자중학교건너,봉덕3동,128.5989861,35.83768720000001,189604.0,31133.0
미리내맨션앞,봉덕3동,128.60023,35.83490666666667,69553.0,26447.0
미리내맨션건너,봉덕3동,128.60041,35.835029999999996,194544.0,9216.0
고산골입구,봉덕2동,128.60244333333333,35.834205,59876.0,10075.0
효성타운앞,봉덕2동,128.60358833333333,35.83460333333333,123935.0,14994.0
중동교1,봉덕2동,128.60498166666667,35.841175,40952.0,82067.0
남구종합스포츠타운건너,봉덕3동,128.59789096666665,35.83281950000001,9849.0,3130.0
남구종합스포츠타운앞,봉덕3동,128.59779746666666,35.83259465,22471.0,2167.0
앞산공원관리사무소앞,대명9동,128.588795,35.828731666666656,132200.0,54540.0
봉덕변전소건너,봉덕3동,128.59515,35.838013333333336,25134.0,233.0
대덕초등학교,대명11동,128.56061166666666,35.83072166666667,9269.0,249.0
현충삼거리2,대명9동,128.57964833333332,35.834176666666664,46333.0,1625.0
앞산공원관리사무소건너,대명9동,128.58880499999998,35.82875333333333,6785.0,452.0
태성맨션앞,봉덕3동,128.59544125,35.8397189,28043.0,18413.0
태성맨션건너,봉덕3동,128.59535666666667,35.83955666666667,448.0,1724.0
골안골지하보도앞,대명6동,128.57055166666666,35.83117833333333,112.0,983.0
팔레스호텔건너,봉덕3동,128.59799833333332,35.84164000000001,282601.0,60277.0
앞산공원,대명9동,128.58856666666665,35.83137333333333,136752.0,56077.0
앞산자락카페마실건너,대명6동,128.56694335000003,35.83166805,707.0,2023.0
팔레스호텔앞2,봉덕3동,128.59813666666665,35.84315000000001,22381.0,13030.0
봉덕시장건너1,봉덕2동,128.60331000000002,35.84448,42335.0,23911.0
희망교1,이천동,128.60496333333333,35.84761,11559.0,1302.0
골안골,대명11동,128.564725,35.83078,54.0,412.0
삼성공원아파트건너,대명11동,128.56366166666666,35.82998166666665,1503.0,1670.0
앞산힐스테이트앞,봉덕2동,128.60124499999998,35.84072666666667,16478.0,4602.0
중동교2,봉덕2동,128.60533333333333,35.841405,10688.0,3036.0
앞산힐스테이트건너,봉덕2동,128.60110166666666,35.840895,28435.0,9943.0
성당시장앞1,대명4동,128.57115333333334,35.84956833333333,33016.0,4704.0
앞산보성타운앞,봉덕3동,128.59507666666664,35.83546666666665,31118.0,83.0
남구청네거리2,봉덕3동,128.59948500000002,35.844735,8483.0,3420.0
명보약국건너,봉덕3동,128.600898,35.842263,2342.0,6318.0
앞산별자리체험학습장2,대명6동,128.57137333333333,35.832901666666665,2035.0,6285.0
대성유니드앞,봉덕1동,128.60126200000002,35.847747999999996,27447.0,1460.0
대덕초등학교건너,대명11동,128.5606238,35.83066128333334,10417.0,662.0
봉명네거리1,봉덕1동,128.59847499999998,35.84844000000001,2970.0,2628.0
봉명네거리2,봉덕1동,128.59867226666665,35.848329333333346,32318.0,1712.0
봉명네거리3,봉덕1동,128.5989166,35.84779361666667,7730.0,2609.0
남구청앞,봉덕1동,128.59829658333334,35.84616051666667,3924.0,6110.0
남구청건너1,봉덕1동,128.59850311666668,35.84615046666667,15039.0,969.0
대성유니드건너,이천동,128.60225200000002,35.84760798333333,5144.0,1915.0
희망교2,이천동,128.6044625,35.84746863333333,9868.0,1785.0
성바울로성당앞,봉덕3동,128.594345,35.83321833333333,71267.0,27884.0
성바울로성당건너,봉덕3동,128.59337506666668,35.83296665,930.0,617.0
대구문화방송건너,범어3동,128.62656741666666,35.86553833333333,145756.0,54625.0
대구문화방송앞,범어2동,128.62719233333334,35.86522356666667,164587.0,30147.0
신천시장건너,범어3동,128.61813999999998,35.86586,38236.0,8975.0
신천시장앞,범어3동,128.61817833333333,35.86516166666667,49031.0,7871.0
대구중앙중학교앞,수성4가동,128.614875,35.86701333333333,3799.0,10066.0
대구중앙중학교건너,수성4가동,128.61514,35.86763666666665,27371.0,746.0
효목네거리1,만촌1동,128.64540333333335,35.875725,85065.0,12429.0
효목네거리2,만촌1동,128.64591008333335,35.8755469,23998.0,22817.0
수성시니어클럽앞,만촌1동,128.64746166666666,35.87270833333333,67539.0,11042.0
만촌1동 느지안전마을,만촌1동,128.6480927833333,35.872270283333336,23191.0,19625.0
만촌초등학교앞,만촌2동,128.64522333333335,35.86740666666667,24865.0,5987.0
청구시장북편건너,만촌1동,128.64408333333333,35.86676166666667,36656.0,6909.0
청구시장북편,만촌2동,128.64372166666666,35.866456666666664,27212.0,5520.0
차량등록사업소건너,범어2동,128.63824333333332,35.866366666666664,7222.0,14190.0
새범어아파트건너,범어2동,128.63436000000002,35.865755,17108.0,4062.0
새범어아파트앞,범어2동,128.63419000000002,35.866068333333345,26638.0,3117.0
동대구LPG충전소앞,만촌1동,128.63198833333334,35.867095,4474.0,844.0
동대구LPG충전소건너,범어2동,128.63231499999998,35.86711500000001,15576.0,1967.0
우방만촌하이츠앞,만촌1동,128.63098326666665,35.86793418333333,36050.0,29199.0
동부중학교건너,만촌1동,128.643705,35.87216833333333,57664.0,4862.0
동부중학교앞,만촌1동,128.64362333333332,35.87236833333333,34961.0,39402.0
만촌초등학교건너2,만촌1동,128.64516683333332,35.8688597,43948.0,4167.0
만촌초등학교건너1,만촌1동,128.64509231666668,35.869101066666666,28599.0,10398.0
상동교2,상동,128.60726499999998,35.833205,18922.0,6953.0
화성전문요양원건너,상동,128.60773833333332,35.83112166666667,2364.0,1373.0
상동가압장건너,상동,128.60868,35.827906666666664,24168.0,2846.0
수성못코오롱하늘채,파동,128.61075433333332,35.823795366666666,63641.0,37713.0
송원맨션앞,파동,128.6113152833333,35.82227616666668,44158.0,13304.0
송원맨션건너,파동,128.611795,35.821455,137064.0,17311.0
파동1차시장건너,파동,128.61241333333334,35.819995,17020.0,15980.0
파동1차시장앞,파동,128.61275166666667,35.81934666666667,118855.0,7749.0
신세계주유소건너,파동,128.61359,35.81751833333333,73753.0,4094.0
신세계주유소앞,파동,128.61394166666665,35.81656333333333,10118.0,16898.0
대자연맨션건너,파동,128.61580999999998,35.81418,37621.0,19502.0
대자연맨션,파동,128.61660500000002,35.81319333333333,236325.0,7410.0
2차대자연맨션앞,파동,128.61821333333333,35.81124666666665,105238.0,13581.0
파동우체국앞,파동,128.61993333333336,35.80896666666667,9128.0,8035.0
화성파크뷰앞,파동,128.6222833333333,35.806615,7438.0,26980.0
수성랜드1,두산동,128.61220333333333,35.825961666666664,35224.0,3189.0
수성랜드2,상동,128.61185166666667,35.82595166666667,12466.0,35304.0
수성못앞,두산동,128.61780333333334,35.82629499999999,18361.0,8734.0
수성관광호텔앞,두산동,128.62194,35.82504666666667,30727.0,6353.0
수성관광호텔건너,두산동,128.62197833333332,35.82507000000001,32111.0,6887.0
수성랜드건너,상동,128.61602333333335,35.82973833333333,5776.0,5590.0
수성랜드앞,상동,128.61500900000001,35.82932200000001,6460.0,11859.0
상동네거리,상동,128.6106,35.82850666666665,49188.0,17720.0
수성못오거리1,상동,128.6101316666667,35.82654333333333,130726.0,33296.0
수성못오거리2,상동,128.61026698333333,35.82661428333333,113840.0,19244.0
상동천주교회앞,상동,128.61075171666667,35.83040434999999,16544.0,22691.0
상동우체국앞,상동,128.61123333333333,35.83242499999999,241434.0,38112.0
상동우체국건너,상동,128.6111193333333,35.83258316666666,62175.0,23567.0
상동시장앞,상동,128.60986833333334,35.83470000000001,24463.0,6312.0
중동시장앞,중동,128.60963666666666,35.84108666666667,230435.0,27419.0
중동시장건너,중동,128.61102833333334,35.84081833333333,175184.0,72815.0
중동네거리1,상동,128.61376333333334,35.84058333333333,49179.0,13477.0
중동네거리2,중동,128.61496,35.84067,41464.0,55412.0
황금초등학교앞,황금2동,128.61688976666667,35.84425323333333,46715.0,2635.0
황금초등학교건너,중동,128.61661258333334,35.844709366666656,20142.0,10734.0
현대시장앞,중동,128.61287833333333,35.848025,32291.0,28605.0
현대시장건너,중동,128.61307705,35.84814828333333,94892.0,11296.0
수성구보건소앞,중동,128.61246333333332,35.84396166666667,85432.0,37337.0
수성구보건소건너,중동,128.61258833333335,35.844185,262973.0,28902.0
금융감독원건너,중동,128.61228166666666,35.84187166666665,8317.0,23346.0
정화우방팔레스,중동,128.61191333333332,35.838555,153249.0,62999.0
광명프레지던트아파트건너,상동,128.61207166666665,35.83917,122430.0,63853.0
정화우방팔레스건너,상동,128.61183166666666,35.83673666666667,273273.0,35421.0
수성초등학교,상동,128.61162545,35.835787966666665,71845.0,29771.0
대구한의대학교부속한방병원앞,상동,128.606975,35.836675,53843.0,2689.0
대구한의대학교부속한방병원건너,상동,128.60697333333334,35.83736666666667,3644.0,1599.0
청구중동아파트,중동,128.60769833333333,35.83960833333333,4354.0,10417.0
중동서울아파트앞,중동,128.60814833333333,35.84375166666667,8977.0,535.0
중동행정복지센터건너,중동,128.61375761666665,35.84685983333333,8961.0,2055.0
중동행정복지센터앞,중동,128.61445585,35.84696313333335,9554.0,1549.0
성동초등학교건너,황금1동,128.63330033333335,35.84037885,98844.0,23991.0
황금힐스테이트,황금1동,128.63697418333334,35.84048653333333,41867.0,26094.0
캐슬골드파크4단지앞,황금1동,128.63655213333334,35.8408138,148790.0,25274.0
경북고등학교앞,황금1동,128.63900666666666,35.84377166666665,204887.0,15461.0
경북고등학교건너,황금1동,128.63881333333333,35.843756666666664,139558.0,42031.0
국립대구박물관건너,황금1동,128.63925666666668,35.84666166666667,147236.0,16805.0
국립대구박물관앞,황금1동,128.63924333333335,35.847096666666665,97507.0,39377.0
동도중학교앞,범어4동,128.63880961666666,35.849211016666665,209220.0,28295.0
동도중학교건너,범어4동,128.63848166666668,35.84999166666667,116999.0,23964.0
우방신천지타운건너,황금1동,128.64018333333334,35.837916666666665,38986.0,6781.0
우방신천지타운앞,황금1동,128.64038166666666,35.83814333333333,125659.0,19139.0
수성소방서1,지산1동,128.6439716666667,35.82780333333333,5041.0,12035.0
수성소방서2,지산1동,128.64376833333333,35.82635833333333,3137.0,20191.0
무열대앞,만촌1동,128.64950601666666,35.868083766666665,13896.0,6834.0
무열대건너,만촌2동,128.64913,35.86808833333335,41024.0,24985.0
청기와주유소앞,만촌1동,128.64790833333333,35.877598333333346,130896.0,24772.0
망우당공원건너,만촌1동,128.65767,35.87586833333333,14463.0,21505.0
담티고개1,고산2동,128.66490833333333,35.850885,5643.0,8184.0
담티고개2,고산2동,128.665345,35.85100999999999,12112.0,11021.0
안심교(경산방향),고산3동,128.71672166666667,35.859836666666666,796.0,771.0
안심교(반야월방향),고산3동,128.71669333333332,35.860128333333336,4278.0,85404.0
성동앞,고산3동,128.72218333333333,35.85548666666667,1004.0,726.0
성동건너,고산3동,128.72205333333335,35.85590666666667,2638.0,3145.0
시지중학교,고산1동,128.70772166666666,35.83356833333333,203875.0,12944.0
화성전문요양원앞,상동,128.60747333333333,35.83159000000001,8114.0,5698.0
파동청구하이츠,파동,128.61973833333334,35.80934333333333,78986.0,4752.0
들안길네거리2,중동,128.61665,35.84141833333333,10333.0,14100.0
들안길네거리1,황금2동,128.61679166666667,35.841578333333345,47354.0,2229.0
들안길1,상동,128.61665833333333,35.83662,16863.0,12466.0
들안길2,두산동,128.6168616666667,35.83625833333333,53691.0,4177.0
고모역건너,고산2동,128.67808666666667,35.858381666666666,3310.0,1450.0
가천동앞,고산2동,128.68532,35.85140999999999,381.0,287.0
시지천마타운앞,고산1동,128.7079116666667,35.83429,44602.0,23677.0
화성파크뷰건너,파동,128.62231333333332,35.80663833333333,76862.0,3258.0
경기장네거리2,고산2동,128.68527666666665,35.83323333333333,53225.0,4730.0
경기장네거리1,고산2동,128.68490166666666,35.83289666666667,63761.0,15352.0
대구스타디움건너,고산2동,128.69143833333334,35.832636666666666,27104.0,8753.0
대구스타디움앞,고산2동,128.691385,35.83225166666667,34548.0,7627.0
대구농업마이스터고후문앞,고산2동,128.70184669999998,35.83121000000001,39230.0,3388.0
대구농업마이스터고후문건너,고산2동,128.7018244,35.830851266666656,29051.0,10527.0
상동천주교회건너,상동,128.60914,35.828885,1873.0,3514.0
미래아트빌앞,상동,128.6143416666667,35.83489833333333,8504.0,7838.0
청백다례원,상동,128.61299666666667,35.834860000000006,29049.0,9183.0
상동교1,상동,128.60671833333333,35.83521333333333,1530.0,1958.0
중동서울아파트건너,중동,128.6077983333333,35.844076666666666,2141.0,1985.0
농협중앙회중동지점건너,중동,128.61113166666667,35.84721500000001,12179.0,567.0
농협중앙회중동지점앞,중동,128.6113317,35.847033116666665,3792.0,2581.0
중동치안센터건너,중동,128.60849666666667,35.84738833333333,13000.0,1689.0
덕원고등학교건너,고산1동,128.70527166666668,35.82998999999999,48047.0,10121.0
덕원고등학교앞,고산1동,128.70473333333334,35.82989333333333,12644.0,12375.0
삼덕동1,고산2동,128.67843,35.83332666666667,156.0,5009.0
삼덕동2,고산2동,128.67856500000002,35.833684999999996,1678.0,548.0
대덕마을앞,고산2동,128.669145,35.82969166666667,4179.0,1897.0
대덕마을건너,고산2동,128.66808500000002,35.82966833333333,6179.0,30752.0
두리봉터널종점건너,황금1동,128.64239166666667,35.84369166666667,4875.0,978.0
두리봉터널종점,황금1동,128.64207293333337,35.84475980000001,15747.0,10713.0
두리봉터널입구건너,만촌3동,128.64997499999998,35.84645166666667,40865.0,1523.0
두리봉터널입구,만촌3동,128.64900833333334,35.847076666666666,13918.0,3413.0
만촌1동행정복지센터,만촌1동,128.63970076666664,35.86609953333333,42703.0,12449.0
성동초등학교앞,황금1동,128.63294461666663,35.84052725000001,163396.0,19826.0
수성못건너,두산동,128.61672666666666,35.82629,15487.0,6596.0
2차대자연맨션건너,파동,128.61831333333333,35.81108666666667,20570.0,9727.0
중동치안센터앞,중동,128.60851499999998,35.847276666666666,4362.0,1586.0
고산정수사업소건너,고산2동,128.69881333333333,35.83159166666667,31769.0,6801.0
욱수초등학교건너,고산1동,128.70720833333334,35.83185333333333,71591.0,35765.0
메트로팔레스2,만촌1동,128.63726833333334,35.869416666666666,271318.0,21113.0
고모역앞,고산2동,128.67816333333334,35.858646666666665,3803.0,759.0
팔현마을,고산2동,128.66994000000003,35.86709000000001,700.0,291.0
메트로팔레스1,만촌1동,128.637435,35.86955833333333,239746.0,32718.0
차량등록사업소앞,만촌1동,128.637545,35.86676333333333,12180.0,3766.0
수성못오거리5,상동,128.60933500000002,35.82565333333333,6937.0,4776.0
동원초등학교앞1,만촌1동,128.64052,35.86585833333333,14441.0,7075.0
욱수초등학교앞,고산1동,128.706927,35.83067700000001,422593.0,13053.0
시지(종점),고산1동,128.70310700000002,35.830595,21852.0,4694.0
성동탱자나무마을건너,고산3동,128.72142166666666,35.84291500000001,352.0,440.0
성동마을앞,고산3동,128.7210482,35.84907098333334,4274.0,143.0
성동마을건너,고산3동,128.7208856833333,35.8485368,777.0,1001.0
성동탱자나무마을앞,고산3동,128.72132666666667,35.84304500000001,1237.0,1305.0
시지대성유니드앞,고산3동,128.723495,35.83939833333333,29455.0,19372.0
시지대성유니드건너,고산3동,128.72359666666668,35.839423333333336,12065.0,535.0
동문고등학교앞,만촌1동,128.65036346666665,35.87814021666667,16032.0,2988.0
대흥동앞,고산2동,128.683595,35.83127833333333,5239.0,3163.0
대흥동건너,고산2동,128.68318499999998,35.831271666666666,2537.0,733.0
